ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F2_K074,2,74,0.7333333333333333,0.7333333333333333,0.7304761904761905,0.7333333333333333,0.7211921411921411,0.7063245831803283
F2_K075,2,75,0.5666666666666667,0.5666666666666667,0.5269047619047619,0.5666666666666667,0.5372144522144523,0.5210982285641456
F2_K076,2,76,0.7333333333333333,0.7333333333333333,0.7279761904761906,0.7333333333333333,0.7249017649017648,0.7050104897943633
F2_K077,2,77,0.7166666666666667,0.7166666666666666,0.7229761904761904,0.7166666666666666,0.7034865134865134,0.6881651907323657
F2_K078,2,78,0.6333333333333333,0.6333333333333334,0.620021645021645,0.6333333333333334,0.613944878650761,0.5979689533703034
F2_K079,2,79,0.7666666666666667,0.7666666666666666,0.8060317460317462,0.7666666666666666,0.7612354312354312,0.7451231778784453
F2_K080,2,80,0.7,0.7,0.6995238095238095,0.7,0.6958374958374958,0.6676978608895887
F2_K081,2,81,0.7666666666666667,0.7666666666666667,0.8049999999999999,0.7666666666666667,0.7484415584415584,0.747696205456059
F2_K082,2,82,0.75,0.7499999999999999,0.7748809523809524,0.7499999999999999,0.7412420912420913,0.7251375853828773
F2_K083,2,83,0.7166666666666667,0.7166666666666666,0.7257142857142856,0.7166666666666666,0.7195804195804196,0.6856085310304473
F2_K084,2,84,0.6333333333333333,0.6333333333333333,0.6266450216450216,0.6333333333333333,0.618180838769074,0.5970315504528599
